Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      1.61     0.00       47     0.00     0.00  dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>& dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>::operator=<dlib::matrix_op<dlib::op_remove_row2<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >(dlib::matrix_exp<dlib::matrix_op<dlib::op_remove_row2<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > const&)
  0.00      1.61     0.00       44     0.00     0.00  dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >::nr() const
  0.00      1.61     0.00       44     0.00     0.00  std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> >::_M_default_initialize(unsigned long)
  0.00      1.61     0.00       43     0.00     0.00  void std::__sort<__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      1.61     0.00       38     0.00     0.00  std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> >::clear()
  0.00      1.61     0.00       36     0.00     0.00  dlib::array<unsigned long, dlib::memory_manager_stateless_kernel_1<char> >::resize(unsigned long)
  0.00      1.61     0.00       34     0.00     0.00  dlib::array<unsigned long, dlib::memory_manager_stateless_kernel_1<char> >::array()
  0.00      1.61     0.00       32     0.00     0.00  std::enable_if<std::__and_<std::allocator_traits<dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > >::__construct_helper<double<double> >::type>::value, void>::type std::allocator_traits<dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > >::_S_construct<double, double>(dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> >&, double*, double&&)
  0.00      1.61     0.00       31     0.00     0.00  dlib::kcentroid<dlib::radial_basis_kernel<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::clear_dictionary()
  0.00      1.61     0.00       28     0.00     0.00  bool __gnu_cxx::__ops::_Iter_less_val::operator()<__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, dlib::dlib_pick_initial_centers_data>(__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, dlib::dlib_pick_initial_centers_data&) const
  0.00      1.61     0.00       28     0.00     0.00  unsigned long std::allocator_traits<dlib::std_allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::memory_manager_stateless_kernel_1<char> > >::_S_max_size<dlib::std_allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::memory_manager_stateless_kernel_1<char> > const, void>(dlib::std_allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::memory_manager_stateless_kernel_1<char> > const&, int)
  0.00      1.61     0.00       28     0.00     0.00  unsigned long std::allocator_traits<dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > >::_S_max_size<dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > const, void>(dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > const&, int)
  0.00      1.61     0.00       28     0.00     0.00  bool std::operator==<double*>(std::move_iterator<double*> const&, std::move_iterator<double*> const&)
  0.00      1.61     0.00       26     0.00     0.00  dlib::dlib_pick_initial_centers_data* std::uninitialized_copy<dlib::dlib_pick_initial_centers_data*, dlib::dlib_pick_initial_centers_data*>(dlib::dlib_pick_initial_centers_data*, dlib::dlib_pick_initial_centers_data*, dlib::dlib_pick_initial_centers_data*)
  0.00      1.61     0.00       25     0.00     0.00  std::enable_if<std::__and_<std::allocator_traits<std::allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::__construct_helper<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> const&>::type>::value, void>::type std::allocator_traits<std::allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::_S_construct<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> const&>(std::allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >&, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>*, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> const&)
  0.00      1.61     0.00       25     0.00     0.00  std::_Miter_base<dlib::dlib_pick_initial_centers_data*>::iterator_type std::__miter_base<dlib::dlib_pick_initial_centers_data*>(dlib::dlib_pick_initial_centers_data*)
  0.00      1.61     0.00       24     0.00     0.00  dlib::matrix_exp<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >::operator()(long, long) const
  0.00      1.61     0.00       24     0.00     0.00  _ZNSt16allocator_traitsIN4dlib13std_allocatorINS0_6matrixIdLl4ELl1ENS0_33memory_manager_stateless_kernel_1IcEENS0_16row_major_layoutEEES4_EEE9constructIS6_IRS6_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS7_PT_DpOSB_
  0.00      1.61     0.00       20     0.00     0.00  dlib::matrix_exp<dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_trans<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > > >, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::matrix_exp()
  0.00      1.61     0.00       20     0.00     0.00  dlib::matrix_exp<dlib::matrix_op<dlib::op_subl_scalar<dlib::matrix_mul_scal_exp<dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_trans<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > > >, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >, false> > > >::matrix_exp()
  0.00      1.61     0.00       20     0.00     0.00  dlib::matrix_exp<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > >::matrix_exp()
  0.00      1.61     0.00       20     0.00     0.00  dlib::assignable_sub_matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>& dlib::assignable_sub_matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>::operator=<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >(dlib::matrix_exp<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > const&)
  0.00      1.61     0.00       20     0.00     0.00  dlib::matrix_exp<dlib::matrix_mul_scal_exp<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, true> >::matrix_type const dlib::tmp<dlib::matrix_mul_scal_exp<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, true> >(dlib::matrix_exp<dlib::matrix_mul_scal_exp<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, true> > const&)
  0.00      1.61     0.00       20     0.00     0.00  dlib::matrix_op<dlib::op_trans<dlib::matrix_mul_scal_exp<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, true> > >::matrix_op(dlib::op_trans<dlib::matrix_mul_scal_exp<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, true> > const&)
  0.00      1.61     0.00       20     0.00     0.00  dlib::op_colm<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >::apply(long, long) const
  0.00      1.61     0.00       18     0.00     0.00  std::vector<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, std::allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::size() const
  0.00      1.61     0.00       18     0.00     0.00  void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      1.61     0.00       16     0.00     0.00  dlib::get_nr_helper<dlib::matrix_op<dlib::op_pointwise_multiply<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > >, dlib::matrix_op<dlib::op_trans<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > > > > > >, 0l>::get(dlib::matrix_op<dlib::op_pointwise_multiply<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > >, dlib::matrix_op<dlib::op_trans<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > > > > > > const&)
  0.00      1.61     0.00       16     0.00     0.00  dlib::matrix_op<dlib::op_remove_row2<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::matrix_op(dlib::op_remove_row2<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > const&)
  0.00      1.61     0.00       16     0.00     0.00  __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >::difference_type __gnu_cxx::operator-<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >(__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > > const&, __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > > const&)
  0.00      1.61     0.00       16     0.00     1.06  dlib::op_std_vect_to_mat<std::vector<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, std::allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >::nr() const
  0.00      1.61     0.00       16     0.00     0.00  bool dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>::destructively_aliases<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >(dlib::matrix_exp<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > const&) const
  0.00      1.61     0.00       16     0.00     0.00  bool dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::destructively_aliases<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >(dlib::matrix_exp<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > const&) const
  0.00      1.61     0.00       16     0.00     0.00  dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::nc() const
  0.00      1.61     0.00       14     0.00     0.00  dlib::disable_if<dlib::ma::has_column_major_layout<dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, void>, void>::type dlib::matrix_assign_default<dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix_exp<dlib::matrix_op<dlib::op_colm<dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > >(dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>&, dlib::matrix_exp<dlib::matrix_op<dlib::op_colm<dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > const&)
  0.00      1.61     0.00       14     0.00     0.00  dlib::op_colm<dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >::op_colm(dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> const&, long const&)
  0.00      1.61     0.00       12     0.00     0.01  Eigen::Matrix<float, -1, -1, 0, -1, -1>::Matrix<int, int>(int const&, int const&)
  0.00      1.61     0.00       12     0.00     0.00  std::_Vector_base<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > >::_M_create_storage(unsigned long)
  0.00      1.61     0.00       12     0.00     0.00  std::_Vector_base<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > >::_Vector_base()
  0.00      1.61     0.00       10     0.00     0.00  dlib::disable_if<dlib::ma::has_column_major_layout<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, void>, void>::type dlib::matrix_assign_default<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix_exp<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >(dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>&, dlib::matrix_exp<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > const&)
  0.00      1.61     0.00        9     0.00     0.00  dlib::kcentroid<dlib::radial_basis_kernel<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::operator()(dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> const&) const
  0.00      1.61     0.00        8     0.00     0.00  void dlib::matrix_assign_big<dlib::assignable_sub_matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >(dlib::assignable_sub_matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>&, dlib::matrix_exp<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > const&)
  0.00      1.61     0.00        8     0.00     0.00  dlib::matrix_unroll_helper<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, 4l, 1l, 2l, 0l, false>::go(dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>&, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> const&)
  0.00      1.61     0.00        8     0.00     0.00  dlib::array<dlib::scoped_ptr<dlib::kcentroid<dlib::radial_basis_kernel<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >, dlib::default_deleter<dlib::kcentroid<dlib::radial_basis_kernel<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > >, dlib::memory_manager_stateless_kernel_1<char> >::set_max_size(unsigned long)
  0.00      1.61     0.00        7     0.00     0.00  dlib::row_major_layout::layout<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, 5>::~layout()
  0.00      1.61     0.00        7     0.00     0.00  dlib::kkmeans<dlib::radial_basis_kernel<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::kkmeans(dlib::kcentroid<dlib::radial_basis_kernel<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > const&)
